,MI,chi2,chi2_pval,corrected_pval,f_statistic,f_pval,f_corrected_pval
Cluster 19678,0.024517816618225385,14.047861555864946,0.0001782163671379569,0.0056821519083259065,240.78534031413614,3.836793540934148e-47,
Cluster 19685,0.0,0.0,1.0,1.0,420.8235294117647,3.405787592833776e-74,
Cluster 19689,0.0,0.0,1.0,1.0,420.8235294117647,3.405787592833776e-74,
Cluster 19691,0.0,0.0,1.0,1.0,420.8235294117647,3.405787592833776e-74,
Cluster 19695,5.07552456587429e-05,0.0,1.0,1.0,363.85915217815966,3.980089455898942e-66,
Cluster 19697,0.00029286025801594437,0.0,1.0,1.0,295.8378621872184,6.423919481446461e-56,
Cluster 19699,0.006877687333670911,1.873787374065648,0.17104193649174623,1.0,387.00414173953067,1.8708348077370792e-69,
Cluster 19712,0.00011679295723531283,0.0,1.0,1.0,379.0908185053383,2.523222235960458e-68,
Cluster 19717,0.0,0.0,1.0,1.0,420.8235294117647,3.405787592833776e-74,
Cluster 19719,0.0,0.0,1.0,1.0,316.5816326530612,4.207996571860048e-59,
Cluster 19720,0.01210594315491581,4.432436731158838,0.035262131288749846,0.4457955311956821,270.635587307789,5.815857635904245e-52,
Cluster 19721,0.0034256881263129806,0.3719152770998508,0.5419621245455586,1.0,302.5657894736843,5.863145976519177e-57,
Cluster 19722,0.0042076678861451035,0.6590787139031439,0.4168853804172027,1.0,302.5657894736843,5.863145976519177e-57,
Cluster 19723,0.0017095810875410351,0.0,1.0,1.0,309.4779575478701,5.094474568811147e-58,
Cluster 19724,0.0,0.0,1.0,1.0,316.5816326530612,4.207996571860048e-59,
Cluster 19725,0.014837911653458102,9.838235337943235,0.0017092138903648086,0.041017411194805856,72.08329739706411,1.1488004762481643e-16,
Cluster 19726,0.0005904812962580462,0.05606617647058816,0.8128251612770818,1.0,371.378241262683,3.243811748301585e-67,
Cluster 19729,0.0017095810875410351,0.0,1.0,1.0,309.4779575478701,5.094474568811147e-58,
Cluster 19734,0.03620258923773215,21.38678518690469,3.7534938337433516e-06,0.0001636193905586738,195.27456427842765,1.6975332850284513e-39,
Cluster 19738,0.0,0.0,1.0,1.0,420.8235294117647,3.405787592833776e-74,
Cluster 19742,0.0,0.0,1.0,1.0,420.8235294117647,3.405787592833776e-74,
Cluster 19748,0.0005904812962580462,0.05606617647058816,0.8128251612770818,1.0,371.378241262683,3.243811748301585e-67,
Cluster 19751,0.0042076678861451035,0.6590787139031439,0.4168853804172027,1.0,403.4639332706767,8.859228470654344e-72,
Cluster 19752,0.00029286025801594437,0.0,1.0,1.0,395.1258391699846,1.3204329804740723e-70,
Cluster 19753,0.010356418590586669,3.5626508103241292,0.05909329997629293,0.6125129253446069,371.378241262683,3.243811748301585e-67,
Cluster 19755,0.0017095810875410351,0.0,1.0,1.0,412.0268665578147,5.64218330870877e-73,
Cluster 19758,0.0017095810875410351,0.0,1.0,1.0,412.0268665578147,5.64218330870877e-73,
Cluster 19759,0.0014310920391417126,0.778476532776198,0.3776074755204415,1.0,87.43734567301148,1.0414760981060592e-19,
Cluster 19761,0.002099493144113524,0.00508592478087126,0.9431465241642293,1.0,412.0268665578147,5.64218330870877e-73,
Cluster 19763,0.002099493144113524,0.00508592478087126,0.9431465241642293,1.0,412.0268665578147,5.64218330870877e-73,
Cluster 19764,1.3899120793688796e-05,0.0,1.0,1.0,403.46393327067676,8.859228470654344e-72,
Cluster 19765,1.3899120793688796e-05,0.0,1.0,1.0,403.46393327067676,8.859228470654344e-72,
Cluster 19769,0.002099493144113524,0.00508592478087126,0.9431465241642293,1.0,412.0268665578147,5.64218330870877e-73,
Cluster 19779,0.013872963223777327,7.264183527444269,0.007034324015885088,0.13211230427843884,335.58428475486903,5.794770439211151e-62,
Cluster 19781,0.0,0.0,1.0,1.0,420.8235294117647,3.405787592833776e-74,
Cluster 19788,0.01350771419695692,7.221641817016713,0.007202979629693988,0.13474354857331455,217.67215244694682,2.6316039989995836e-43,
Cluster 19790,0.0,0.0,1.0,1.0,420.8235294117647,3.405787592833776e-74,
Cluster 19807,0.0009606980880272897,0.538235294117647,0.46316499929201194,1.0,0.9233037465012199,0.33692716472784967,
Cluster 19808,0.0034256881263129806,0.3719152770998507,0.5419621245455586,1.0,403.46393327067676,8.859228470654344e-72,
Cluster 19821,0.00861368473894776,2.7073883403777024,0.09988439494659265,0.8067256973114832,282.90747330960846,6.690380275271752e-54,
Cluster 19826,0.0,0.0,1.0,1.0,420.8235294117647,3.405787592833776e-74,
Cluster 19827,0.0,0.0,1.0,1.0,420.8235294117647,3.405787592833776e-74,
Cluster 19834,0.08771537695039372,54.0639230451796,1.9407204747414707e-13,1.3567073689164912e-10,55.38075433816146,2.7992672165816874e-13,
Cluster 19838,0.0,0.0,1.0,1.0,316.5816326530612,4.207996571860048e-59,
Cluster 19839,0.0,0.0,1.0,1.0,316.5816326530612,4.207996571860048e-59,
Cluster 19840,0.00019347881095409247,0.02985294796651692,0.8628243137754774,1.0,250.20161290322585,1.1159549334450245e-48,
Cluster 19841,0.0,0.0,1.0,1.0,420.8235294117647,3.405787592833776e-74,
Cluster 19852,2.7952218683895136e-05,0.0,1.0,1.0,289.28727565577555,6.70985272599729e-55,
Cluster 19854,0.0,0.0,1.0,1.0,316.5816326530612,4.207996571860048e-59,
Cluster 19856,0.007767044107803128,5.079569557497136,0.02420937951236121,0.3464382397997102,100.9355864665777,2.4800434696321784e-22,
Cluster 19857,0.045779813753160585,29.813403377188123,4.756918981023801e-08,3.6058974203543876e-06,161.44934804413234,1.4658054485232764e-33,
Cluster 19864,1.3899120793688796e-05,0.0,1.0,1.0,403.4639332706767,8.859228470654344e-72,
Cluster 19866,0.00514837277655919,1.0785585308503567,0.29902024638898894,1.0,295.8378621872184,6.423919481446461e-56,
Cluster 19867,0.010585043611423678,3.8655876865981846,0.04928593035105767,0.5411704103410201,379.0908185053383,2.523222235960458e-68,
Cluster 19868,0.002099493144113524,0.00508592478087126,0.9431465241642293,1.0,412.0268665578147,5.64218330870877e-73,
Cluster 19875,0.0010796080284482673,0.13018175502245094,0.7182436634968385,1.0,387.00414173953055,1.8708348077371858e-69,
Cluster 19877,0.002099493144113524,0.00508592478087126,0.9431465241642293,1.0,412.0268665578147,5.64218330870877e-73,
Cluster 19883,0.0007057877323705108,0.328295626932445,0.5666644123246821,1.0,95.72880515617251,2.516488746440152e-21,
Cluster 19885,0.0005933176535841966,0.24713185583831027,0.6191019058553149,1.0,124.7025990806837,7.674553776388059e-27,
Cluster 19895,0.0,0.0,1.0,1.0,420.8235294117647,3.405787592833776e-74,
Cluster 19898,0.0,0.0,1.0,1.0,420.8235294117647,3.405787592833776e-74,
Cluster 19911,0.0,0.0,1.0,1.0,420.8235294117647,3.405787592833776e-74,
Cluster 19923,0.0034256881263129806,0.3719152770998507,0.5419621245455586,1.0,403.4639332706767,8.859228470654344e-72,
Cluster 19927,0.0,0.0,1.0,1.0,420.8235294117647,3.405787592833776e-74,
Cluster 19930,5.07552456587429e-05,0.0,1.0,1.0,363.85915217815966,3.980089455898942e-66,
Cluster 19931,0.0017095810875410351,0.0,1.0,1.0,309.4779575478701,5.094474568811147e-58,
Cluster 19932,1.3899120793688796e-05,0.0,1.0,1.0,403.4639332706767,8.859228470654344e-72,
Cluster 19933,0.00029286025801594437,0.0,1.0,1.0,295.8378621872184,6.423919481446461e-56,
Cluster 19934,0.0,0.0,1.0,1.0,316.5816326530612,4.207996571860048e-59,
Cluster 19935,0.0,0.0,1.0,1.0,316.5816326530612,4.207996571860048e-59,
Cluster 19936,0.0034256881263129806,0.3719152770998508,0.5419621245455586,1.0,302.5657894736843,5.863145976519177e-57,
Cluster 19937,0.0,0.0,1.0,1.0,316.5816326530612,4.207996571860048e-59,
Cluster 19947,0.0013811800842099507,0.34642031812725105,0.5561465296492587,1.0,371.378241262683,3.243811748301585e-67,
Cluster 19948,0.002099493144113524,0.00508592478087126,0.9431465241642293,1.0,412.02686655781474,5.64218330870877e-73,
Cluster 19952,0.0017095810875410351,0.0,1.0,1.0,412.0268665578147,5.64218330870877e-73,
Cluster 19953,0.00029286025801594437,0.0,1.0,1.0,395.1258391699846,1.3204329804740723e-70,
Cluster 19955,0.0017095810875410351,0.0,1.0,1.0,412.0268665578147,5.64218330870877e-73,
Cluster 19956,0.0017095810875410351,0.0,1.0,1.0,412.0268665578147,5.64218330870877e-73,
Cluster 19959,0.00597659084136536,3.9844032391647355,0.13639480516721741,0.9890326344722353,255.5172740179839,1.5380450037294893e-49,
Cluster 19960,0.001990492616618017,1.144010296203425,0.28480652380631777,1.0,67.54256106587715,9.390917719084045e-16,
Cluster 19963,0.006324599895662926,1.654467572152828,0.19835195975594686,1.0,395.1258391699846,1.3204329804740723e-70,
Cluster 19974,0.0017095810875410351,0.0,1.0,1.0,309.4779575478701,5.094474568811147e-58,
Cluster 19982,0.002099493144113524,0.00508592478087126,0.9431465241642293,1.0,412.0268665578147,5.64218330870877e-73,
