,MI,chi2,chi2_pval,corrected_pval,f_statistic,f_pval,f_corrected_pval
Cluster 39368,0.0,0.0,1.0,1.0,187.20000000000007,1.427196542581219e-32,
Cluster 39369,0.0,0.0,1.0,1.0,187.20000000000007,1.427196542581219e-32,
Cluster 39370,0.03540296309177111,7.0368467561649375,0.007984949250460163,0.3295915342791727,21.352941176470583,5.979618646733106e-06,
Cluster 39382,0.022860770637242785,6.074301004565542,0.047971389288180954,0.8034249980607059,0.013721413721413714,0.906839414843315,
Cluster 39386,0.00667965111862498,0.031061047538320282,0.8601042606004268,1.0,87.04477611940295,4.4934927014583094e-18,
Cluster 39387,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 39389,0.004032400549155941,0.0,1.0,1.0,87.04477611940295,4.4934927014583094e-18,
Cluster 39394,2.581683062015394e-05,0.0,1.0,1.0,58.80278422273779,3.3531184872854345e-13,
Cluster 39396,0.009451743284851322,1.5537904374597926,0.212576740877764,1.0,51.66703662597115,6.748637140276547e-12,
Cluster 39397,0.004032400549155941,0.0,1.0,1.0,87.04477611940295,4.4934927014583094e-18,
Cluster 39400,0.004032400549155941,0.0,1.0,1.0,87.04477611940295,4.4934927014583094e-18,
